smiles,inchikey,Metadata_JCP2022,ChEMBL_ID,ABCB1,ABL1,ADRA1D,ADRA2B,ADRB2,CA12,CA2,CA9,CACNA1H,CDK2,CHRM1,CHRM3,CHRM4,CNR1,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD2,DRD3,DRD4,EGFR,ESR1,FLT1,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,KCNH2,KDR,LCK,MCL1,OPRK1,PPARG,PTGS1,SIGMAR1,SLC6A2,SLC6A4
O=c1[n-]c2cc(Cl)ccc2o1,TZFWDZFKRBELIQ,JCP2022_087709,CHEMBL1371,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCOc1ccc(NC(=O)[NH+](CC[NH+]2CCOCC2)Cc2ccc3c(c2)CCCN3CC)cc1,TZJIPJWKVRVWBR,JCP2022_087748,CHEMBL1524128,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
COc1ccc2[n-]c(=NC(=O)C3COc4ccccc4O3)sc2c1,TZUHUXLWRVMCED,JCP2022_087831,CHEMBL1313436,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c([O-])c(=O)ccn1C,TZXKOCQBRNJULO,JCP2022_087849,CHEMBL70927,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC(C)Sc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(F)cc1,UAKHFQAFROYGOU,JCP2022_087939,CHEMBL1484989,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)[O-])n2C1,UAWXGRJVZSAUSZ,JCP2022_088021,CHEMBL300982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CCc1cccc(CC)c1-n1c(SCc2cc(=O)n3ccsc3n2)nnc1-c1cccnc1,UBBHEJNMCIDWNK,JCP2022_088054,CHEMBL1347492,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CC([NH3+])C12CC3CC(CC(C3)C1)C2,UBCHPRBFMUDMNC,JCP2022_088057,CHEMBL959,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC(CC(=O)NC1CCCC1)c1ccccc1,UBFYIRDVECNNPV,JCP2022_088081,CHEMBL1523948,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N=c2c(C#N)c[n-]c3cc(OCCC[NH+]4CC[NH+](C)CC4)c(OC)cc23)c(Cl)cc1Cl,HESQGEMVUMWWCV,JCP2022_088147,CHEMBL288441,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG,JCP2022_088153,CHEMBL750,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(C(=O)[O-])cc1,UCAGLBKTLXCODC,JCP2022_088224,CHEMBL414,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccccc2Cl)c1C(=O)NCc1ccco1,UCBLJHHGZULHKH,JCP2022_088230,CHEMBL1574133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Cc1c(-c2ccc([O-])cc2)n(Cc2ccc(OCC[NH+]3CCCCCC3)cc2)c2ccc([O-])cc12,UCJGJABZCDBEDK,JCP2022_088283,CHEMBL46740,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
[NH3+]CCC(=O)[O-],UCMIRNVEIXFBKS,JCP2022_088305,CHEMBL297569,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(N3CC[NH+](CCC[NH+]4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,UCRHFBCYFMIWHC,JCP2022_088340,CHEMBL303933,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
C[NH2+]C1C(OC2C(OC3C(O)C(O)C([NH+]=C(N)N)C(O)C3[NH+]=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,UCSJYZPVAKXKNQ,JCP2022_088350,CHEMBL7763,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccccc2C(O)(C(=O)NCc2ccc3c(c2)OCO3)N1c1ccc(Cl)c(Cl)c1,UCWSBJLVAKDFOO,JCP2022_088381,CHEMBL1465070,,,,,,,,,,,,,,,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,UDKLBQULCJTEOC,JCP2022_088482,CHEMBL1594422,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CC[NH+](CCC(=O)Nc2cccc(F)c2)CC1,UDNRTWAJEUUWNA,JCP2022_088510,CHEMBL1340765,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)(F)F)cc3)c(N)c2c1C,UDSFKIFLJPECRN,JCP2022_088540,CHEMBL3915634,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[n-]cnc2c1C(c1ccccc1)c1c(nc[n-]c1=O)O2,XKVQYOSMKPCRQS,JCP2022_088594,CHEMBL602772,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC([NH+]2C(=O)c3ccccc3C2=O)C(=O)N1,UEJJHQNACJXSKW,JCP2022_088656,CHEMBL468,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
C[NH+]1CC[NH+]2c3ccccc3Cc3ccccc3C2C1,UEQUQVLFIPOEMF,JCP2022_088717,CHEMBL6437,,,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0
c1ccc(OCCSc2nc3ccccc3[n-]2)cc1,FSGIUSZHFUUCSW,JCP2022_088772,CHEMBL1563710,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,UFICVEHDQUKCEA,JCP2022_088843,CHEMBL254760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
CCN1C(=O)c2ccccc2[S+](O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,ZJGLVEFSRWPLLD,JCP2022_088890,CHEMBL1503220,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Cc1ccc(=NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)[n-]c1-c1cccc(C(=O)[O-])c1,HMJHQVPOQRNCIK,JCP2022_088914,CHEMBL2103870,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
[NH3+]CCS,UFULAYFCSOUIOV,JCP2022_088927,CHEMBL602,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
[NH3+]CC1(CC(=O)[O-])CCCCC1,UGJMXCAKCUNAIE,JCP2022_089043,CHEMBL940,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Cc1[n-]nc(-c2ccc(OCC[NH+]3CCOCC3)cc2[O-])c1-c1ccc(Cl)cc1,MEQVEVWNNRICTD,JCP2022_089068,CHEMBL1734939,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(CN=c2[n-]c(=Nc3ccc(N4CC[NH+](C)CC4)cc3OC)[n-]cc2Cl)c1,YURYZGWQVRJVCB,JCP2022_089157,CHEMBL3601223,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
O=C(CSc1ccc(Cl)cc1)Nc1ccc(-c2nc3ncccc3o2)cc1,UHHCEJUOQNMFNX,JCP2022_089235,CHEMBL1327325,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nnc(N3CCCCC3)c3ccccc23)cc1,UHKNSIYURJUFJR,JCP2022_089258,CHEMBL1350146,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(=Nc3ccc(Br)cc3F)[n-]cnc2cc1OCC1CC[NH+](C)CC1,ZACXGBVXXBILJD,JCP2022_089318,CHEMBL24828,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,1.0,,,,,,,,
COc1ccc(C[NH+]2CC[NH2+]CC2)c(OC)c1OC,UHWVSEOVJBQKBE,JCP2022_089337,CHEMBL203266,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=C([O-])c1ccc([O-])cc1[O-],UIAFKZKHHVMJGS,JCP2022_089355,CHEMBL328910,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C(=O)CCCOc1ccc2[n-]c(=O)ccc2c1)C1CCCCC1,UIAYVIIHMORPSJ,JCP2022_089365,CHEMBL34431,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)[NH+]1CCCC1,UIEATEWHFDRYRU,JCP2022_089383,CHEMBL1008,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)[O-])cc(N2CCCC2)c1Oc1ccccc1,UJEWTUDSLQGTOA,JCP2022_089581,CHEMBL349803,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COC(=O)[NH+](CC(=O)[O-])Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,UJIBXDMNCMEJAY,JCP2022_089610,CHEMBL1089501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
c1cncc(C[NH2+]CC[NH+]2CC[NH2+]CC2)c1,UJUAARGDLUVXPB,JCP2022_089700,CHEMBL1741997,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)C12C[NH+]3CC(C(C)C)(C[NH+](C1)C3c1cccnc1)C2=O,UKJDFLKTWNUVIG,JCP2022_089807,CHEMBL1712617,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1,UKLLEJYGXWPPOE,JCP2022_089818,CHEMBL1402960,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCCCCCCCCCCCC(=O)[O-],UKMSUNONTOPOIO,JCP2022_089827,CHEMBL1173474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
O=C1OCc2cccc3cccc1c23,UKOVZLWSUZKTRL,JCP2022_089842,CHEMBL1479195,,,,,,,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(C(=O)NCc3cccnc3)no2)cc1OC,UKVFKUBKSCLWGT,JCP2022_089879,CHEMBL602418,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(=O)c2c3c(sc2[n-]1)CCCC3,ULEHMWWQIZHLHN,JCP2022_089941,CHEMBL1569893,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,ULFRLSNUDGIQQP,JCP2022_089948,CHEMBL905,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
COCc1n[n-]c(=NC(=O)CSc2ccc(C)cc2)s1,ULIGLIHRSYBAPR,JCP2022_089962,CHEMBL1378110,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,ULSUXBXHSYSGDT,JCP2022_090019,CHEMBL73930,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2sc(C(=O)NCc3ccccc3Cl)c(N)c2c(C)c1Cl,UMIVFEPGKJAAJG,JCP2022_090125,CHEMBL2313394,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=[NH2+])SCCc1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,UMJUNUMSJDTYTM,JCP2022_090133,CHEMBL1433489,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC[NH2+]C1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,UNAZAADNBYXMIV,JCP2022_090264,CHEMBL562668,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)CSc1nc(=O)cc(N)n1CCc1ccccc1)c1ccccc1,UNVGKKCQWNQWJO,JCP2022_090395,CHEMBL1405696,,,,,,,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2[n-]c(=Nc3ccc(N4CC[NH+](C)CC4)c(F)c3)nc3[nH]ccc23)c1,BCNQHZMNMCAOGN,JCP2022_090466,CHEMBL4297865,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
O=C1C=CC(=O)c2c1ccc1c2ccc2ccccc21,UORKIKBNUWJNJF,JCP2022_090548,CHEMBL421215,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1C)[NH2+]C(C(=O)[O-])C1CC=CC21,UORZCPZFZNBVDZ,JCP2022_090551,CHEMBL1447034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
O=C(Nc1cccc(Cl)c1)Nn1cnnc1,UOWPKVIDUNKFOK,JCP2022_090584,CHEMBL1358810,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])Cc1cc(I)c(Oc2ccc([O-])c(I)c2)c(I)c1,UOWZUVNAGUAEQC,JCP2022_090587,CHEMBL41632,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(N2CC[NH+](C(=O)CSCc3c(C)noc3C)CC2)c1C,UOYXGXJBTVISCR,JCP2022_090596,CHEMBL1352525,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C)CC[NH+]1C(=O)c2cccc3cc(N)cc(c23)C1=O,UPALIKSFLSVKIS,JCP2022_090613,CHEMBL428676,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC[NH2+]CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,UPKQNCPKPOLASS,JCP2022_090684,CHEMBL1298,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(F)cc1,UPOWJUIGULZYIX,JCP2022_090716,CHEMBL1333002,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,UPSPUYADGBWSHF,JCP2022_090741,CHEMBL1020,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0
COCC[NH+]1CNC(N=c2[n-]c3ccccc3s2)=[NH+]C1,AGJWSOQEZPKYDN,JCP2022_090751,CHEMBL1414954,,,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1cccc2cnccc12)[NH+]1CC[NH2+]CC1,UPTYCYWTFGTCCG,JCP2022_090753,CHEMBL75773,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,UPZWINBEAHDTLA,JCP2022_090788,CHEMBL3301626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
COC(=O)C1(O)CC(C(C)C)=N[NH+]1C(=O)c1ccc(Cl)cc1,UQLPJCJMLCXHQP,JCP2022_090874,CHEMBL1545862,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1[n-]c(=O)c(=O)[n-]c12,CJIVLXPTOQNVJT,JCP2022_090884,CHEMBL222519,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+]1CC[NH+](C2CC[NH+](C(=O)N=c3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)cc[n-]3)CC2)CC1,CZGOJSHCJCVAFL,JCP2022_090914,CHEMBL3039525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
N=c1c(C(=O)NCc2ccc3c(c2)OCO3)cc2c(=O)n3ccccc3nc2n1Cc1cccnc1,UQXVMCPFDVTXMC,JCP2022_090964,CHEMBL1378869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
CC(=O)OCC(COC(C)=O)OC(C)=O,URAYPUMNDPQOKB,JCP2022_090983,CHEMBL1489254,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CCC(C)NS(=O)(=O)c1ccc(NC(=O)C(Sc2ccccc2)c2ccccc2)cc1,URECVAKCQOVBAK,JCP2022_091009,CHEMBL1611658,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1c(C)nc(-c2ccccc2)n1[O-],PPSSVNAFFPVNOT,JCP2022_091043,CHEMBL1728735,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
OCCOCC[NH+]1CCN(C2=[NH+]c3ccccc3Sc3ccccc32)CC1,URKOMYMAXPYINW,JCP2022_091056,CHEMBL716,,,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
C[NH+]1CC[NH+](C(=O)c2ccc(COc3ccc(C(C)(C)C)cc3)o2)CC1,URYQGEHNTLJGCY,JCP2022_091161,CHEMBL1389262,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,USGGSIVMQBZIHX,JCP2022_091209,CHEMBL23922,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1,USKDWCPNOSFAFG,JCP2022_091231,CHEMBL2402766,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)Cc1csc(=NC(=O)c2ccc(Cl)nc2)[n-]1,USQILVRCRJDPPT,JCP2022_091275,CHEMBL1536254,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1,USWLOKMMUTWFMD,JCP2022_091317,CHEMBL472994,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(N=c1[n-]nc(SCc2ccc(F)cc2)s1)c1ccccn1,UUAUWASBALYUFD,JCP2022_091561,CHEMBL1460705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
C[NH2+]CCc1ccccn1,UUQMNUMQCIQDMZ,JCP2022_091680,CHEMBL24441,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CN(C)c1nc(N(C)C)nc(N(C)C)n1,UUVWYPNAQBNQJQ,JCP2022_091723,CHEMBL1455,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
C[NH+]1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,UVKZSORBKUEBAZ,JCP2022_091841,CHEMBL648,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COc1ccc(CC[NH+]2CC[NH+](CCCc3ccccc3)CC2)cc1OC,UVSWWUWQVAQPJR,JCP2022_091907,CHEMBL408867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
CC(C)[NH+](CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM,JCP2022_091909,CHEMBL517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
Fc1ccc(-c2nnc(C[NH+]3CCN(c4ncc(C(F)(F)F)cc4Cl)CC3)o2)cc1,UWIPAUKBJZXIFR,JCP2022_092000,CHEMBL1569892,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(Cl)c(C(=O)N=c3cc(C)o[n-]3)sc2c1,UWKJYNUZSGZKNT,JCP2022_092014,CHEMBL1456984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
CCCCOC(=O)CN=c1[n-][n-]c(=S)[n-]c1=O,VLJMRWXUQOAFKO,JCP2022_092034,CHEMBL1510408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Cc1ccc(NC(=O)[NH+]2CCN(c3[n-]c(=N)nc4sc(-c5cccnc5)nc34)CC2)cc1,GTHSDCOVZTZNFH,JCP2022_092066,CHEMBL4206816,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,
COc1cc2c(N3CC[NH+](C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCC[NH+]1CCCCC1,UXXQOJXBIDBUAC,JCP2022_092267,CHEMBL124660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
[O-]c1c(I)cc(I)c2cccnc12,UXZFQZANDVDGMM,JCP2022_092277,CHEMBL86754,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
O=C([O-])c1cc([O-])cc([O-])c1,UYEMGAFJOZZIFP,JCP2022_092309,CHEMBL95308,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])CSc1nc2ccccc2[n-]1,JSPYXOGFLRFTNV,JCP2022_092360,CHEMBL394385,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(C(O)c1ccc([O-])cc1)[NH+]1CCC(Cc2ccccc2)CC1,UYNVMODNBIQBMV,JCP2022_092361,CHEMBL305187,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,
CCS(=O)(=O)Nc1ccc(C2=N[NH+](C(=O)c3ccco3)C(c3ccc(C)cc3)C2)cc1,UYWMFQODBBRWCW,JCP2022_092414,CHEMBL1335401,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CC[NH+]1CC[NH+](Cc2ccc(N=c3nc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)c[n-]3)nc2)CC1,BZUPIAHNHIHHFS,JCP2022_092591,CHEMBL3301610,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CSc1cccc(N=c2nc3c(c[n-]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)c1,IKTAGAXSMRJQOE,JCP2022_092617,CHEMBL386051,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
